host_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,security_deposit,cleaning_fee,guests_included,extra_people,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,host_sinceyear,property_type_Hotel,room_type_Private room,price
5.0,43.77761,11.24918,3,1.0,2.0,100.0,50.0,3,0.0,7,17,17,142,58,11,94.0,0.64,2012.0,0,0,119.0
184.0,43.76729,11.24986,6,2.0,2.0,300.0,0.0,1,0.0,0,0,0,0,3,0,100.0,0.03,2012.0,0,0,97.0
3.0,43.76809,11.26044,4,1.0,1.0,200.0,40.0,2,15.0,0,23,53,284,130,19,99.0,1.43,2012.0,0,0,130.0
6.0,43.77061,11.2347,2,1.0,1.0,0.0,35.0,1,0.0,29,59,89,364,24,23,99.0,0.36,2012.0,0,1,77.0
6.0,43.76159000000001,11.24291,4,2.0,2.0,200.0,40.0,2,15.0,25,55,85,360,123,3,97.0,1.35,2012.0,0,0,150.0
6.0,43.76271,11.24178,4,1.0,2.0,200.0,40.0,1,0.0,0,0,0,0,75,21,98.0,0.83,2012.0,0,0,130.0
6.0,43.76152,11.24224,4,2.0,1.0,200.0,40.0,2,15.0,16,46,76,351,92,6,98.0,1.02,2012.0,0,0,95.0
6.0,43.76315,11.24168,5,1.0,2.0,200.0,40.0,4,10.0,13,38,68,308,49,6,98.0,0.54,2012.0,0,0,130.0
22.0,43.76902000000001,11.26438,4,2.0,1.0,250.0,100.0,4,0.0,11,35,65,340,35,2,93.0,0.44,2010.0,0,0,75.0
6.0,43.76104,11.24224,4,2.0,2.0,200.0,45.0,1,0.0,15,45,75,350,76,6,96.0,0.84,2012.0,0,0,160.0
6.0,43.76132,11.24344,4,1.0,1.0,200.0,40.0,2,15.0,18,48,78,353,66,3,98.0,0.73,2012.0,0,0,85.0
1.0,43.7692,11.26315,2,1.0,1.0,0.0,10.0,15,0.0,0,0,0,0,25,17,93.0,1.63,2012.0,0,0,55.0
1.0,43.76139000000001,11.2938,3,1.0,1.0,175.0,48.0,2,8.0,0,21,49,317,24,1,92.0,0.27,2012.0,0,0,59.0
29.0,43.76981,11.26537,2,1.0,1.0,0.0,35.0,1,0.0,30,60,90,365,16,0,89.0,0.18,2010.0,0,0,95.0
29.0,43.76859,11.26571,4,1.0,1.0,0.0,35.0,1,0.0,30,60,90,365,2,0,80.0,0.03,2010.0,0,0,135.0
29.0,43.76831,11.2672,6,2.0,2.0,0.0,35.0,1,0.0,30,60,90,365,8,0,78.0,0.1,2010.0,0,1,220.0
29.0,43.7685,11.26784,6,1.0,2.0,0.0,35.0,1,0.0,30,60,90,365,2,0,90.0,0.02,2010.0,0,0,220.0
29.0,43.7699,11.26545,4,1.0,1.0,0.0,35.0,1,0.0,30,60,90,365,4,1,80.0,0.05,2010.0,0,0,135.0
29.0,43.76904,11.26613,8,2.0,3.0,0.0,35.0,1,0.0,29,59,89,364,33,1,83.0,0.38,2010.0,0,0,250.0
184.0,43.7688,11.26325,6,1.0,2.0,300.0,0.0,1,0.0,0,0,10,26,9,1,87.0,0.12,2012.0,0,0,110.0
2.0,43.76652,11.25188,6,2.0,3.0,250.0,40.0,4,10.0,3,22,49,324,335,37,92.0,3.67,2012.0,0,0,135.0
13.0,43.76737,11.25134,4,1.0,1.0,100.0,35.0,2,13.0,6,30,60,321,101,17,87.0,1.1,2012.0,0,0,59.0
3.0,43.77229000000001,11.27256,2,1.0,1.0,150.0,38.0,1,0.0,2,3,10,281,264,38,97.0,2.9,2012.0,0,0,46.0
3.0,43.78521,11.28032,4,1.5,1.0,100.0,50.0,2,20.0,4,29,54,224,94,2,95.0,1.5,2012.0,0,0,100.0
6.0,43.78122000000001,11.24342,1,2.0,1.0,0.0,35.0,1,0.0,12,37,67,68,17,14,95.0,0.27,2012.0,0,0,55.0
6.0,43.78039,11.24504,2,2.0,1.0,0.0,35.0,2,24.0,12,42,72,73,20,6,89.0,0.24,2012.0,0,0,68.0
1.0,43.77078,11.25635,2,1.0,1.0,0.0,20.0,2,0.0,2,5,14,133,237,58,99.0,3.82,2012.0,0,0,54.0
4.0,43.77731,11.30996,5,2.0,2.0,200.0,60.0,2,15.0,29,59,89,89,14,6,96.0,0.47,2012.0,0,0,80.0
4.0,43.77804,11.31171,4,1.0,1.0,200.0,50.0,2,15.0,12,35,43,54,56,14,96.0,0.69,2012.0,0,0,80.0
6.0,43.77933,11.24561,4,2.0,1.0,0.0,35.0,2,15.0,0,0,0,0,10,10,80.0,10.0,2011.0,0,1,74.0
6.0,43.77932,11.24407,3,2.0,1.0,0.0,35.0,1,0.0,16,39,67,284,46,13,92.0,1.14,2011.0,0,1,69.0
6.0,43.77849000000001,11.24443,2,2.0,1.0,0.0,35.0,1,0.0,12,26,44,259,231,28,89.0,2.62,2011.0,0,1,50.0
2.0,43.78374,11.24095,2,1.0,1.0,100.0,50.0,2,0.0,1,1,14,81,3,1,80.0,0.12,2012.0,0,0,50.0
49.0,43.76432,11.2526,3,1.0,1.0,0.0,35.0,2,20.0,15,45,75,260,23,3,89.0,0.26,2011.0,0,0,79.0
29.0,43.76853,11.26708,2,1.0,1.0,0.0,35.0,1,0.0,30,60,90,365,23,0,90.0,0.26,2010.0,0,0,95.0
2.0,43.77308,11.19165,6,1.0,1.0,0.0,30.0,1,155.0,16,46,76,350,119,2,90.0,1.33,2011.0,0,0,50.0
4.0,43.78523,11.31383,5,2.0,2.0,200.0,60.0,2,15.0,27,45,45,45,4,0,95.0,0.06,2012.0,0,0,79.0
5.0,43.79633,11.25399,2,1.0,1.0,150.0,30.0,2,15.0,22,52,82,357,3,2,93.0,0.06,2011.0,0,0,78.0
0.0,43.7704,11.25533,2,1.0,1.0,0.0,20.0,2,0.0,0,0,0,0,80,14,97.0,1.12,2012.0,0,0,90.0
7.0,43.77343,11.26453,7,2.0,2.0,0.0,40.0,4,10.0,3,21,42,276,15,3,96.0,0.17,2011.0,0,0,130.0
1.0,43.76725,11.24403,4,2.0,2.0,200.0,50.0,2,20.0,25,51,81,356,75,11,93.0,0.85,2012.0,0,0,80.0
5.0,43.77009,11.24348,4,1.0,2.0,0.0,20.0,2,10.0,6,36,66,336,70,4,94.0,0.78,2011.0,0,0,80.0
1.0,43.77168,11.26176,4,1.0,1.0,150.0,45.0,2,20.0,1,25,55,316,283,32,98.0,3.15,2012.0,0,0,79.0
184.0,43.77145,11.25025,4,1.0,1.0,300.0,0.0,1,0.0,0,0,0,92,1,0,100.0,0.03,2012.0,0,0,150.0
2.0,43.77703,11.25223,6,1.0,2.0,200.0,45.0,2,15.0,13,42,72,343,84,13,93.0,0.94,2012.0,0,0,80.0
1.0,43.76876,11.25963,6,1.0,2.0,200.0,52.0,2,12.0,10,39,69,159,214,36,94.0,2.4,2012.0,0,0,110.0
22.0,43.76927,11.26181,4,1.0,1.0,250.0,50.0,3,6.0,0,0,0,0,15,0,95.0,0.17,2010.0,0,0,90.0
6.0,43.76629000000001,11.2507,4,1.0,1.0,0.0,32.0,2,10.0,9,18,18,70,346,37,96.0,3.87,2012.0,0,0,70.0
1.0,43.76685,11.25299,4,1.0,1.0,0.0,45.0,2,12.0,16,42,72,345,111,10,92.0,1.24,2012.0,0,0,80.0
1.0,43.77192,11.26363,4,1.0,1.0,0.0,30.0,2,20.0,6,36,66,326,233,29,97.0,2.64,2012.0,0,0,90.0
11.0,43.76763,11.24068,2,1.0,1.0,0.0,15.0,1,0.0,10,28,56,331,432,54,94.0,4.79,2011.0,0,1,80.0
1.0,43.78897,11.24623,4,1.0,2.0,0.0,20.0,2,10.0,8,25,34,103,343,27,89.0,3.83,2012.0,0,0,38.0
2.0,43.77477,11.24627,4,1.0,1.0,0.0,50.0,1,30.0,27,57,87,362,13,2,82.0,0.15,2012.0,0,0,130.0
1.0,43.78393,11.24064,4,1.0,1.0,200.0,20.0,1,20.0,0,0,22,297,49,0,94.0,0.63,2012.0,0,1,35.0
11.0,43.76747,11.24,2,1.5,1.0,0.0,15.0,1,0.0,14,39,69,344,382,46,94.0,4.28,2011.0,0,1,80.0
7.0,43.77473,11.25171,3,1.0,2.0,100.0,35.0,2,15.0,0,0,2,277,17,2,83.0,0.2,2012.0,0,0,90.0
16.0,43.77373,11.24162,3,1.0,1.0,400.0,50.0,1,0.0,0,0,0,144,2,0,100.0,0.02,2011.0,0,0,150.0
16.0,43.77347,11.24163,6,2.0,2.0,600.0,80.0,1,0.0,1,1,1,21,4,0,45.0,0.05,2011.0,0,0,240.0
16.0,43.77235,11.24379,6,1.0,2.0,600.0,80.0,1,0.0,1,1,1,21,3,0,60.0,0.04,2011.0,0,0,210.0
5.0,43.78699,11.25767,1,2.0,1.0,0.0,4.0,1,45.0,30,60,90,365,79,6,96.0,0.89,2012.0,0,1,45.0
8.0,43.77665,11.25291,2,1.0,1.0,0.0,30.0,1,0.0,9,39,69,69,221,43,96.0,2.5,2012.0,0,0,111.0
4.0,43.77976,11.27882,2,1.0,1.0,0.0,0.0,1,20.0,16,46,76,351,7,0,91.0,0.11,2012.0,0,1,70.0
4.0,43.78124,11.27847,8,3.0,3.0,0.0,100.0,6,15.0,14,44,74,342,14,0,100.0,0.2,2012.0,0,0,100.0
1.0,43.77267,11.26339,2,1.0,1.0,0.0,25.0,1,0.0,18,48,78,353,119,16,88.0,1.33,2012.0,0,0,48.0
19.0,43.77128,11.26544,7,2.0,2.0,100.0,55.0,4,15.0,6,25,55,327,189,27,94.0,2.13,2012.0,0,0,90.0
3.0,43.78161,11.25676,4,1.0,1.0,0.0,30.0,2,25.0,6,31,57,307,86,20,97.0,1.09,2010.0,0,0,65.0
8.0,43.76795,11.26836,6,2.0,3.0,200.0,50.0,1,0.0,5,27,57,308,150,34,92.0,1.77,2011.0,0,0,146.0
1.0,43.78427,11.27709,2,2.0,1.0,0.0,20.0,1,10.0,0,0,0,52,51,4,97.0,0.57,2012.0,0,1,35.0
5.0,43.80398,11.23827,6,1.0,1.0,0.0,30.0,2,10.0,0,1,2,277,138,10,97.0,1.55,2012.0,0,0,60.0
2.0,43.76662,11.24856,1,1.0,1.0,0.0,20.0,2,20.0,0,0,0,85,225,0,92.0,2.58,2012.0,0,1,23.0
7.0,43.72866,11.24692,6,2.0,2.0,0.0,25.0,1,0.0,29,59,89,364,9,5,91.0,0.24,2011.0,0,0,140.0
4.0,43.7762,11.25701,4,1.0,1.0,0.0,0.0,2,25.0,30,60,90,365,8,0,98.0,0.09,2012.0,0,0,164.0
1.0,43.78795,11.25922,2,1.0,1.0,0.0,35.0,1,0.0,25,55,85,360,33,3,95.0,0.38,2012.0,0,1,45.0
3.0,43.77923,11.23829,3,1.0,1.0,0.0,20.0,1,15.0,4,21,51,314,245,61,91.0,2.75,2012.0,0,0,35.0
3.0,43.76478,11.24566,4,1.0,1.0,250.0,35.0,2,20.0,0,0,0,83,168,22,99.0,1.92,2012.0,0,0,65.0
3.0,43.79289,11.27324,2,1.0,1.0,0.0,20.0,1,0.0,0,0,0,265,13,6,98.0,0.84,2012.0,0,1,29.0
2.0,43.76814,11.25958,2,1.0,1.0,0.0,15.0,1,10.0,2,15,33,269,316,47,97.0,3.57,2012.0,0,1,50.0
2.0,43.76709,11.24781,2,1.0,1.0,0.0,80.0,1,0.0,0,0,0,268,1,0,100.0,0.03,2011.0,0,0,75.0
1.0,43.76669,11.24704,2,1.0,1.0,0.0,40.0,1,0.0,9,39,69,70,39,7,91.0,0.44,2012.0,0,0,75.0
2.0,43.77155,11.26666,4,1.0,1.0,100.0,60.0,2,15.0,4,34,55,313,37,5,93.0,0.62,2012.0,0,0,75.0
1.0,43.76387,11.26261,2,1.0,0.0,0.0,30.0,2,20.0,0,23,53,295,43,1,94.0,0.59,2012.0,0,0,60.0
1.0,43.78405,11.22699,5,1.0,2.0,0.0,40.0,2,10.0,29,59,89,98,25,2,75.0,0.28,2012.0,0,0,80.0
2.0,43.78478,11.233,4,1.0,1.0,0.0,20.0,1,11.0,0,29,59,334,61,7,94.0,0.69,2012.0,0,0,56.0
1.0,43.77539,11.26854,2,1.0,1.0,0.0,30.0,1,0.0,6,31,61,328,53,7,97.0,0.6,2012.0,0,0,99.0
1.0,43.77488,11.24546,6,1.0,1.0,0.0,60.0,2,15.0,10,33,63,293,28,6,100.0,0.38,2011.0,0,0,120.0
6.0,43.78025,11.24413,1,2.0,1.0,0.0,35.0,1,0.0,5,17,41,257,6,1,97.0,0.08,2011.0,0,1,54.0
2.0,43.76383,11.24135,4,1.0,1.0,0.0,0.0,2,23.0,7,37,67,342,25,12,94.0,0.31,2012.0,0,0,73.0
69.0,43.76642,11.24659,4,1.0,1.0,200.0,40.0,2,20.0,9,39,69,344,398,37,96.0,4.51,2012.0,0,0,70.0
184.0,43.77627,11.26403,4,1.5,2.0,300.0,0.0,1,0.0,0,0,0,49,9,0,91.0,0.1,2012.0,0,0,115.0
1.0,43.73836,11.23236,5,2.0,2.0,0.0,60.0,1,0.0,0,0,0,0,19,1,91.0,0.24,2012.0,0,0,90.0
1.0,43.75987,11.26782,3,1.0,1.0,0.0,20.0,1,20.0,20,50,66,332,125,7,95.0,1.41,2012.0,0,1,34.0
2.0,43.76973,11.26501,2,1.0,1.0,300.0,30.0,2,0.0,0,0,22,297,12,0,82.0,0.21,2012.0,0,0,70.0
10.0,43.76794,11.24869,3,1.0,1.0,100.0,40.0,2,10.0,1,1,1,206,107,0,94.0,1.31,2012.0,0,0,90.0
2.0,43.76126,11.28565,2,1.0,1.0,0.0,40.0,1,0.0,0,0,0,81,6,0,80.0,0.12,2010.0,0,0,60.0
14.0,43.75904,11.24291,1,1.0,1.0,0.0,0.0,1,0.0,0,0,0,0,4,2,100.0,0.14,2012.0,0,0,70.0
4.0,43.77064,11.24285,2,1.0,1.0,0.0,25.0,2,0.0,5,30,60,335,195,21,90.0,2.29,2011.0,0,0,60.0
3.0,43.76668,11.25115,2,1.0,1.0,0.0,30.0,1,10.0,7,32,47,322,252,32,95.0,2.86,2012.0,0,0,59.0
1.0,43.77411,11.24713,2,1.0,1.0,0.0,15.0,1,0.0,5,9,11,280,16,1,100.0,0.18,2012.0,0,0,45.0
2.0,43.7731,11.25754,3,1.0,1.0,200.0,40.0,2,20.0,6,26,56,324,60,20,97.0,0.68,2012.0,0,0,95.0
1.0,43.76835,11.24952,4,1.0,1.0,100.0,50.0,2,20.0,0,21,51,52,98,21,98.0,1.13,2012.0,0,0,105.0
2.0,43.76775,11.24526,4,1.0,1.0,200.0,35.0,2,15.0,2,12,38,287,412,61,97.0,4.68,2014.0,0,0,60.0
1.0,43.77275,11.25682,4,1.0,1.0,100.0,45.0,2,10.0,3,16,36,198,373,59,95.0,4.39,2012.0,0,0,100.0
2.0,43.77254,11.2449,2,1.0,1.0,0.0,35.0,1,0.0,9,30,60,328,314,38,87.0,3.59,2012.0,0,0,60.0
1.0,43.76751,11.25122,4,1.0,1.0,200.0,55.0,2,10.0,4,33,60,123,107,7,95.0,1.24,2012.0,0,0,80.0
5.0,43.76743,11.25764,4,1.0,1.0,0.0,30.0,1,25.0,18,42,69,344,32,3,85.0,0.38,2012.0,0,0,55.0
81.0,43.78322,11.27615,6,1.0,1.0,90.0,55.0,4,0.0,16,46,56,56,217,42,83.0,2.47,2011.0,0,0,55.0
2.0,43.76809,11.24193,5,1.0,1.0,150.0,0.0,2,15.0,0,0,22,297,26,5,95.0,0.31,2012.0,0,0,90.0
5.0,43.76892,11.25783,7,1.0,1.0,0.0,35.0,1,25.0,24,53,83,358,120,5,86.0,1.41,2012.0,0,0,85.0
1.0,43.76612,11.24439,5,1.0,2.0,0.0,20.0,2,10.0,0,0,0,2,90,1,92.0,1.06,2012.0,0,0,44.0
5.0,43.76909000000001,11.25785,5,1.0,1.0,0.0,35.0,1,25.0,8,8,8,124,84,7,88.0,0.98,2012.0,0,0,74.0
5.0,43.76879,11.25814,6,1.0,1.0,0.0,30.0,1,25.0,22,49,79,354,54,3,83.0,0.71,2012.0,0,0,78.0
2.0,43.77295,11.19021,3,1.0,1.0,0.0,200.0,1,0.0,30,60,90,365,15,0,86.0,0.18,2011.0,0,1,40.0
1.0,43.76793,11.24519,5,1.0,1.0,0.0,23.0,2,10.0,0,11,18,18,384,75,99.0,4.38,2012.0,0,0,70.0
1.0,43.77464000000001,11.25779,1,1.0,1.0,0.0,15.0,1,0.0,1,16,43,318,375,61,97.0,4.38,2012.0,0,1,35.0
5.0,43.76966,11.26344,4,1.0,1.0,0.0,40.0,2,12.0,1,27,57,326,311,35,94.0,3.56,2012.0,0,0,80.0
1.0,43.78215,11.26058,4,2.0,1.0,0.0,40.0,2,15.0,5,35,57,301,30,5,97.0,0.35,2012.0,0,0,94.0
1.0,43.76532,11.24442,2,1.0,1.0,0.0,35.0,1,0.0,16,46,76,351,124,12,98.0,1.43,2012.0,0,0,80.0
1.0,43.76767,11.2458,1,1.0,1.0,300.0,35.0,1,0.0,0,24,54,329,184,26,96.0,2.11,2012.0,0,0,50.0
2.0,43.77676,11.28788,2,1.0,1.0,90.0,30.0,2,15.0,4,11,36,289,184,24,92.0,2.45,2012.0,0,0,45.0
1.0,43.77144000000001,11.25191,3,1.0,1.0,0.0,22.0,2,45.0,19,46,76,348,529,70,96.0,6.19,2012.0,0,1,98.0
29.0,43.76795,11.26879,6,2.0,2.0,0.0,35.0,1,0.0,30,60,90,365,1,0,80.0,0.01,2010.0,0,0,220.0
7.0,43.76536,11.25062,6,2.0,3.0,0.0,50.0,4,10.0,9,36,66,314,330,75,91.0,4.36,2012.0,0,0,160.0
16.0,43.7728,11.24663,6,2.0,3.0,600.0,80.0,1,0.0,1,1,1,21,5,0,75.0,0.09,2011.0,0,0,220.0
2.0,43.77067,11.26118,4,1.0,1.0,0.0,30.0,3,0.0,21,51,74,74,390,40,85.0,4.46,2012.0,0,0,85.0
1.0,43.76776,11.25066,2,1.0,1.0,200.0,45.0,2,30.0,1,13,30,305,149,30,99.0,2.33,2012.0,0,0,83.0
21.0,43.7799,11.25333,5,2.0,1.0,100.0,60.0,2,10.0,3,28,53,323,210,21,95.0,2.46,2012.0,0,0,75.0
16.0,43.78564,11.27951,2,1.0,1.0,0.0,35.0,2,0.0,29,59,89,268,5,1,92.0,0.1,2012.0,0,0,70.0
16.0,43.76674000000001,11.26184,5,1.0,2.0,150.0,50.0,2,20.0,2,26,55,57,38,2,88.0,0.49,2012.0,0,0,50.0
3.0,43.77967,11.26295,4,1.5,2.0,250.0,30.0,2,20.0,0,20,50,308,163,13,95.0,1.92,2012.0,0,0,119.0
12.0,43.77393,11.24853,8,2.0,2.0,0.0,35.0,1,0.0,8,24,51,320,180,27,94.0,2.08,2012.0,0,0,199.0
1.0,43.76817,11.2603,2,1.0,1.0,200.0,15.0,2,5.0,3,15,42,317,70,4,94.0,0.81,2012.0,0,0,72.0
3.0,43.77985,11.23993,3,1.0,1.0,0.0,20.0,1,15.0,4,23,51,307,115,72,99.0,6.26,2012.0,0,0,35.0
8.0,43.76895,11.25855,3,1.0,1.0,0.0,25.0,2,25.0,1,5,20,270,479,86,97.0,5.51,2012.0,0,0,55.0
4.0,43.76644,11.23911,5,2.0,3.0,150.0,0.0,5,15.0,6,25,42,301,215,46,98.0,2.54,2012.0,0,0,90.0
2.0,43.77794,11.20747,2,1.0,1.0,0.0,35.0,2,10.0,7,32,62,334,632,85,96.0,7.27,2012.0,0,0,51.0
8.0,43.77018,11.25142,4,1.0,1.0,0.0,40.0,2,35.0,7,26,56,318,357,43,98.0,4.25,2012.0,0,0,105.0
2.0,43.77614000000001,11.25352,5,1.0,3.0,0.0,35.0,1,0.0,14,44,74,349,154,9,82.0,1.77,2012.0,0,0,100.0
2.0,43.76655,11.25301,3,1.0,1.0,100.0,20.0,2,20.0,10,10,18,198,33,4,97.0,0.39,2012.0,0,0,70.0
184.0,43.76435,11.24137,4,2.0,1.0,300.0,0.0,1,0.0,0,0,0,0,2,0,80.0,0.02,2012.0,0,0,130.0
13.0,43.76711,11.25114,3,1.5,1.0,100.0,40.0,2,10.0,14,41,71,339,53,17,86.0,0.62,2012.0,0,0,49.0
4.0,43.77326,11.2671,1,2.0,1.0,0.0,30.0,1,0.0,0,0,0,213,61,1,94.0,0.71,2012.0,0,1,50.0
1.0,43.77289,11.25861,2,1.0,1.0,0.0,13.0,1,0.0,19,49,79,354,231,23,85.0,2.67,2011.0,0,0,65.0
1.0,43.76629000000001,11.25428,2,1.0,1.0,0.0,39.0,1,0.0,2,22,52,321,69,58,93.0,4.22,2012.0,0,0,48.0
1.0,43.77046,11.21893,2,1.0,1.0,0.0,20.0,1,20.0,22,48,48,48,136,24,97.0,1.59,2012.0,0,1,26.0
1.0,43.79117,11.24382,4,1.0,2.0,500.0,40.0,2,10.0,0,0,0,113,29,4,91.0,0.38,2012.0,0,0,50.0
3.0,43.77831,11.25707,2,1.0,1.0,0.0,35.0,2,0.0,12,37,62,334,365,34,97.0,4.58,2010.0,0,1,62.0
1.0,43.77434,11.25833,4,2.0,1.0,0.0,45.0,2,10.0,6,26,35,35,184,21,99.0,2.16,2012.0,0,0,110.0
1.0,43.78076,11.25921,2,1.0,1.0,0.0,55.0,2,25.0,0,0,12,287,82,9,91.0,1.0,2012.0,0,0,75.0
5.0,43.7642,11.25996,8,2.0,3.0,0.0,90.0,3,35.0,0,0,13,288,8,1,94.0,0.15,2012.0,0,0,190.0
7.0,43.76947,11.25644,4,2.0,2.0,250.0,50.0,3,25.0,10,34,56,270,342,29,98.0,4.01,2012.0,0,0,95.0
20.0,43.76902000000001,11.24703,2,1.0,1.0,0.0,35.0,2,10.0,4,15,30,298,421,81,89.0,4.93,2012.0,0,0,80.0
1.0,43.7681,11.25831,4,1.0,1.0,0.0,30.0,2,20.0,1,1,1,1,380,30,94.0,4.46,2012.0,0,0,69.0
1.0,43.79236,11.23781,4,1.0,1.0,150.0,30.0,2,15.0,0,0,0,111,88,14,98.0,1.03,2012.0,0,0,70.0
5.0,43.78057,11.2447,5,1.0,1.0,100.0,25.0,1,0.0,0,0,7,282,6,0,87.0,0.07,2011.0,0,0,90.0
5.0,43.78047,11.24523,3,1.0,1.0,100.0,20.0,1,0.0,23,53,83,358,27,8,88.0,0.45,2011.0,0,0,66.0
5.0,43.77995,11.24525,4,1.0,1.0,100.0,25.0,1,0.0,0,23,53,328,10,1,74.0,0.13,2011.0,0,0,80.0
10.0,43.77027,11.26658,4,1.0,1.0,0.0,35.0,1,0.0,20,50,80,355,18,5,96.0,0.25,2012.0,0,0,110.0
9.0,43.76902000000001,11.25874,2,1.0,1.0,100.0,50.0,2,0.0,0,15,42,294,253,39,98.0,3.12,2012.0,0,0,65.0
49.0,43.77501,11.26472,4,1.5,1.0,0.0,35.0,2,20.0,0,0,0,257,25,15,94.0,0.54,2011.0,0,0,79.0
49.0,43.77018,11.26182,2,1.0,1.0,0.0,35.0,1,0.0,4,25,55,330,16,2,98.0,0.19,2011.0,0,0,77.0
5.0,43.76091,11.27417,9,2.0,3.0,500.0,100.0,2,28.0,17,27,27,27,18,0,99.0,0.22,2012.0,0,0,150.0
2.0,43.77942,11.25513,4,1.5,2.0,0.0,30.0,2,30.0,21,51,81,356,11,1,93.0,0.38,2011.0,0,0,69.0
3.0,43.77063,11.25736,4,1.0,1.0,200.0,30.0,2,10.0,0,0,0,0,11,6,87.0,0.14,2011.0,0,0,70.0
5.0,43.78065,11.27793,2,1.0,1.0,0.0,50.0,1,20.0,0,0,0,84,3,1,93.0,0.06,2012.0,0,1,30.0
3.0,43.79305,11.29243,3,1.0,1.0,0.0,0.0,2,10.0,12,16,42,132,97,21,97.0,1.14,2012.0,0,0,58.0
3.0,43.76671,11.24772,2,1.0,1.0,200.0,50.0,1,0.0,11,34,57,314,287,49,97.0,3.4,2012.0,0,0,80.0
1.0,43.76577,11.24509,2,1.0,1.0,0.0,10.0,1,10.0,27,57,87,362,132,25,95.0,1.67,2012.0,0,1,45.0
1.0,43.7714,11.24125,2,1.0,1.0,0.0,8.0,1,12.0,4,4,4,24,367,41,95.0,4.3,2012.0,0,1,28.0
2.0,43.77581,11.25569,4,1.0,1.0,0.0,25.0,2,20.0,15,45,75,350,247,25,97.0,2.91,2012.0,0,0,85.0
7.0,43.77405,11.28613,6,1.0,3.0,0.0,30.0,2,20.0,29,59,89,364,119,9,92.0,1.47,2012.0,0,0,58.0
2.0,43.76861,11.27158,1,1.0,1.0,0.0,20.0,1,0.0,16,33,33,231,352,32,93.0,4.15,2012.0,0,1,30.0
1.0,43.78983,11.26513,2,1.0,1.0,0.0,35.0,1,12.0,3,3,13,288,318,25,89.0,3.75,2012.0,0,1,38.0
81.0,43.77492,11.22956,6,2.0,0.0,90.0,62.0,4,10.0,0,0,0,202,227,33,84.0,2.69,2011.0,0,0,60.0
1.0,43.77136,11.20912,5,1.5,2.0,0.0,42.0,4,5.0,6,28,58,247,265,47,95.0,3.12,2012.0,0,0,49.0
2.0,43.78187,11.2931,4,2.0,2.0,100.0,50.0,2,10.0,30,60,90,304,9,2,87.0,0.17,2012.0,0,0,80.0
8.0,43.76844000000001,11.2604,3,1.0,1.0,0.0,25.0,2,25.0,4,19,41,312,325,58,95.0,3.85,2012.0,0,0,55.0
5.0,43.77039,11.26702,2,1.0,1.0,0.0,25.0,1,0.0,11,39,69,344,302,34,95.0,3.57,2012.0,0,0,56.0
5.0,43.76833,11.25804,4,1.0,1.0,88.0,45.0,2,15.0,12,42,72,252,193,22,93.0,2.36,2011.0,0,0,71.0
2.0,43.79501,11.27604,4,1.0,1.0,0.0,35.0,2,10.0,9,36,66,337,96,17,96.0,1.13,2012.0,0,0,75.0
1.0,43.77143,11.26053,2,1.0,1.0,0.0,65.0,1,0.0,4,27,57,320,136,43,92.0,1.72,2012.0,0,0,120.0
2.0,43.79135,11.27262,4,1.0,1.0,0.0,35.0,2,10.0,24,54,84,359,90,4,93.0,1.09,2012.0,0,0,75.0
1.0,43.76632,11.24181,2,1.0,1.0,200.0,30.0,2,0.0,26,50,80,355,97,12,83.0,1.19,2012.0,0,0,49.0
6.0,43.76113,11.24306,2,1.0,1.0,0.0,0.0,2,5.0,10,34,64,312,19,1,94.0,0.24,2010.0,0,0,100.0
6.0,43.77539,11.25293,6,1.0,1.0,100.0,55.0,4,20.0,11,38,68,331,104,2,93.0,1.31,2012.0,0,0,80.0
6.0,43.77574,11.25253,4,1.0,1.0,100.0,55.0,2,20.0,7,28,58,315,87,3,96.0,1.11,2012.0,0,0,58.0
6.0,43.77586,11.25263,6,1.0,2.0,100.0,55.0,4,20.0,8,34,64,314,154,5,93.0,1.84,2012.0,0,0,85.0
1.0,43.76771,11.28263,4,1.0,1.0,100.0,20.0,3,10.0,2,12,40,238,114,24,95.0,1.44,2012.0,0,0,46.0
1.0,43.77083,11.26336,6,2.0,3.0,100.0,50.0,1,20.0,30,60,90,365,2,0,80.0,0.02,2012.0,0,0,60.0
1.0,43.77718,11.26244,10,3.0,4.0,0.0,120.0,8,15.0,2,14,32,225,215,33,93.0,2.68,2012.0,0,0,235.0
3.0,43.76507,11.26023,2,1.0,1.0,0.0,20.0,1,0.0,3,6,19,259,18,3,99.0,0.21,2012.0,0,1,40.0
81.0,43.78482,11.27848,5,1.0,1.0,90.0,52.0,3,0.0,18,37,67,68,193,48,82.0,2.45,2011.0,0,0,46.0
2.0,43.77565,11.24859,4,1.0,1.0,0.0,35.0,2,10.0,26,56,86,361,15,6,84.0,0.18,2012.0,0,1,65.0
1.0,43.79551,11.21362,2,1.0,1.0,0.0,35.0,1,0.0,0,0,0,50,54,22,96.0,1.92,2012.0,0,0,44.0
81.0,43.76995,11.25146,5,1.0,1.0,90.0,52.0,4,0.0,21,47,77,78,254,42,85.0,3.03,2011.0,0,0,64.0
